Id,Class
327503,Melbourne
327504,Perth
327505,Perth
327506,Melbourne
327507,Sydney
327508,Melbourne
327509,Melbourne
327510,Brisbane
327511,Perth
327512,Brisbane
327513,Melbourne
327514,Melbourne
327515,Perth
327516,Sydney
327517,Brisbane
327518,Sydney
327519,Perth
327520,Melbourne
327521,Brisbane
327522,Sydney
327523,Sydney
327524,Melbourne
327525,Melbourne
327526,Perth
327527,Brisbane
327528,Brisbane
327529,Brisbane
327530,Sydney
327531,Sydney
327532,Melbourne
327533,Brisbane
327534,Perth
327535,Brisbane
327536,Brisbane
327537,Perth
327538,Sydney
327539,Brisbane
327540,Sydney
327541,Perth
327542,Perth
327543,Melbourne
327544,Melbourne
327545,Brisbane
327546,Sydney
327547,Brisbane
327548,Perth
327549,Brisbane
327550,Melbourne
327551,Melbourne
327552,Melbourne
327553,Sydney
327554,Melbourne
327555,Sydney
327556,Sydney
327557,Sydney
327558,Brisbane
327559,Sydney
327560,Sydney
327561,Sydney
327562,Perth
327563,Brisbane
327564,Perth
327565,Brisbane
327566,Melbourne
327567,Brisbane
327568,Sydney
327569,Brisbane
327570,Brisbane
327571,Sydney
327572,Perth
327573,Melbourne
327574,Perth
327575,Melbourne
327576,Brisbane
327577,Melbourne
327578,Sydney
327579,Perth
327580,Sydney
327581,Perth
327582,Sydney
327583,Perth
327584,Sydney
327585,Perth
327586,Perth
327587,Brisbane
327588,Melbourne
327589,Perth
327590,Brisbane
327591,Brisbane
327592,Perth
327593,Sydney
327594,Sydney
327595,Sydney
327596,Brisbane
327597,Brisbane
327598,Brisbane
327599,Perth
327600,Melbourne
327601,Brisbane
327602,Sydney
327603,Brisbane
327604,Perth
327605,Brisbane
327606,Melbourne
327607,Brisbane
327608,Perth
327609,Perth
327610,Sydney
327611,Brisbane
327612,Melbourne
327613,Perth
327614,Sydney
327615,Brisbane
327616,Perth
327617,Melbourne
327618,Brisbane
327619,Sydney
327620,Melbourne
327621,Brisbane
327622,Brisbane
327623,Brisbane
327624,Melbourne
327625,Sydney
327626,Brisbane
327627,Sydney
327628,Sydney
327629,Brisbane
327630,Brisbane
327631,Sydney
327632,Brisbane
327633,Brisbane
327634,Melbourne
327635,Melbourne
327636,Brisbane
327637,Perth
327638,Melbourne
327639,Brisbane
327640,Sydney
327641,Sydney
327642,Sydney
327643,Perth
327644,Brisbane
327645,Brisbane
327646,Brisbane
327647,Brisbane
327648,Melbourne
327649,Perth
327650,Perth
327651,Melbourne
327652,Brisbane
327653,Perth
327654,Brisbane
327655,Sydney
327656,Melbourne
327657,Brisbane
327658,Brisbane
327659,Perth
327660,Brisbane
327661,Brisbane
327662,Brisbane
327663,Brisbane
327664,Brisbane
327665,Perth
327666,Brisbane
327667,Perth
327668,Melbourne
327669,Brisbane
327670,Perth
327671,Sydney
327672,Brisbane
327673,Brisbane
327674,Melbourne
327675,Melbourne
327676,Perth
327677,Perth
327678,Sydney
327679,Melbourne
327680,Perth
327681,Brisbane
327682,Perth
327683,Brisbane
327684,Brisbane
327685,Brisbane
327686,Brisbane
327687,Perth
327688,Melbourne
327689,Brisbane
327690,Perth
327691,Perth
327692,Brisbane
327693,Brisbane
327694,Sydney
327695,Sydney
327696,Perth
327697,Brisbane
327698,Sydney
327699,Perth
327700,Perth
327701,Brisbane
327702,Sydney
327703,Perth
327704,Sydney
327705,Melbourne
327706,Brisbane
327707,Sydney
327708,Sydney
327709,Brisbane
327710,Brisbane
327711,Brisbane
327712,Sydney
327713,Brisbane
327714,Sydney
327715,Perth
327716,Brisbane
327717,Melbourne
327718,Brisbane
327719,Brisbane
327720,Melbourne
327721,Perth
327722,Brisbane
327723,Sydney
327724,Sydney
327725,Melbourne
327726,Sydney
327727,Melbourne
327728,Perth
327729,Brisbane
327730,Sydney
327731,Sydney
327732,Brisbane
327733,Sydney
327734,Brisbane
327735,Brisbane
327736,Melbourne
327737,Brisbane
327738,Melbourne
327739,Melbourne
327740,Sydney
327741,Brisbane
327742,Perth
327743,Sydney
327744,Brisbane
327745,Brisbane
327746,Melbourne
327747,Perth
327748,Perth
327749,Sydney
327750,Perth
327751,Brisbane
327752,Melbourne
327753,Sydney
327754,Brisbane
327755,Sydney
327756,Sydney
327757,Brisbane
327758,Perth
327759,Melbourne
327760,Melbourne
327761,Perth
327762,Perth
327763,Melbourne
327764,Brisbane
327765,Sydney
327766,Brisbane
327767,Melbourne
327768,Perth
327769,Perth
327770,Sydney
327771,Melbourne
327772,Melbourne
327773,Perth
327774,Perth
327775,Melbourne
327776,Brisbane
327777,Melbourne
327778,Brisbane
327779,Perth
327780,Perth
327781,Sydney
327782,Melbourne
327783,Perth
327784,Brisbane
327785,Perth
327786,Brisbane
327787,Perth
327788,Perth
327789,Brisbane
327790,Sydney
327791,Brisbane
327792,Brisbane
327793,Sydney
327794,Melbourne
327795,Melbourne
327796,Perth
327797,Sydney
327798,Sydney
327799,Brisbane
327800,Melbourne
327801,Brisbane
327802,Melbourne
327803,Melbourne
327804,Brisbane
327805,Melbourne
327806,Perth
327807,Perth
327808,Brisbane
327809,Sydney
327810,Melbourne
327811,Melbourne
327812,Melbourne
327813,Perth
327814,Perth
327815,Perth
327816,Perth
327817,Sydney
327818,Sydney
327819,Perth
327820,Melbourne
327821,Brisbane
327822,Melbourne
327823,Brisbane
327824,Perth
327825,Perth
327826,Perth
327827,Brisbane
327828,Melbourne
327829,Perth
327830,Melbourne
327831,Sydney
327832,Sydney
327833,Sydney
327834,Brisbane
327835,Perth
327836,Perth
327837,Melbourne
327838,Perth
327839,Brisbane
327840,Perth
327841,Melbourne
327842,Brisbane
327843,Brisbane
327844,Perth
327845,Brisbane
327846,Sydney
327847,Perth
327848,Perth
327849,Perth
327850,Sydney
327851,Melbourne
327852,Melbourne
327853,Brisbane
327854,Brisbane
327855,Brisbane
327856,Sydney
327857,Sydney
327858,Sydney
327859,Brisbane
327860,Brisbane
327861,Perth
327862,Melbourne
327863,Brisbane
327864,Melbourne
327865,Brisbane
327866,Sydney
327867,Perth
327868,Perth
327869,Brisbane
327870,Melbourne
327871,Brisbane
327872,Melbourne
327873,Sydney
327874,Brisbane
327875,Brisbane
327876,Melbourne
327877,Brisbane
327878,Perth
327879,Melbourne
327880,Perth
327881,Brisbane
327882,Brisbane
327883,Perth
327884,Brisbane
327885,Brisbane
327886,Melbourne
327887,Perth
327888,Perth
327889,Perth
327890,Sydney
327891,Melbourne
327892,Perth
327893,Melbourne
327894,Sydney
327895,Perth
327896,Brisbane
327897,Perth
327898,Perth
327899,Brisbane
327900,Sydney
327901,Melbourne
327902,Perth
327903,Melbourne
327904,Brisbane
327905,Melbourne
327906,Brisbane
327907,Brisbane
327908,Brisbane
327909,Perth
327910,Brisbane
327911,Sydney
327912,Sydney
327913,Sydney
327914,Perth
327915,Sydney
327916,Brisbane
327917,Perth
327918,Perth
327919,Melbourne
327920,Melbourne
327921,Perth
327922,Brisbane
327923,Brisbane
327924,Sydney
327925,Sydney
327926,Melbourne
327927,Sydney
327928,Perth
327929,Perth
327930,Brisbane
327931,Brisbane
327932,Brisbane
327933,Brisbane
327934,Perth
327935,Brisbane
327936,Melbourne
327937,Melbourne
327938,Sydney
327939,Melbourne
327940,Perth
327941,Brisbane
327942,Melbourne
327943,Perth
327944,Perth
327945,Sydney
327946,Perth
327947,Perth
327948,Brisbane
327949,Perth
327950,Melbourne
327951,Sydney
327952,Perth
327953,Perth
327954,Perth
327955,Perth
327956,Brisbane
327957,Melbourne
327958,Perth
327959,Perth
327960,Brisbane
327961,Brisbane
327962,Sydney
327963,Perth
327964,Perth
327965,Perth
327966,Perth
327967,Melbourne
327968,Melbourne
327969,Perth
327970,Brisbane
327971,Sydney
327972,Melbourne
327973,Sydney
327974,Perth
327975,Brisbane
327976,Brisbane
327977,Brisbane
327978,Brisbane
327979,Brisbane
327980,Perth
327981,Perth
327982,Melbourne
327983,Melbourne
327984,Melbourne
327985,Melbourne
327986,Perth
327987,Sydney
327988,Perth
327989,Perth
327990,Sydney
327991,Brisbane
327992,Melbourne
327993,Brisbane
327994,Sydney
327995,Brisbane
327996,Sydney
327997,Brisbane
327998,Melbourne
327999,Brisbane
328000,Perth
328001,Perth
328002,Sydney
328003,Sydney
328004,Sydney
328005,Brisbane
328006,Sydney
328007,Perth
328008,Brisbane
328009,Brisbane
328010,Brisbane
328011,Brisbane
328012,Sydney
328013,Melbourne
328014,Brisbane
328015,Brisbane
328016,Brisbane
328017,Perth
328018,Perth
328019,Melbourne
328020,Melbourne
328021,Perth
328022,Melbourne
328023,Brisbane
328024,Perth
328025,Brisbane
328026,Melbourne
328027,Brisbane
328028,Brisbane
328029,Sydney
328030,Perth
328031,Melbourne
328032,Brisbane
328033,Sydney
328034,Brisbane
328035,Perth
328036,Brisbane
328037,Perth
328038,Brisbane
328039,Brisbane
328040,Sydney
328041,Sydney
328042,Melbourne
328043,Brisbane
328044,Brisbane
328045,Brisbane
328046,Perth
328047,Perth
328048,Melbourne
328049,Perth
328050,Brisbane
328051,Perth
328052,Perth
328053,Sydney
328054,Melbourne
328055,Brisbane
328056,Perth
328057,Melbourne
328058,Melbourne
328059,Melbourne
328060,Melbourne
328061,Sydney
328062,Perth
328063,Brisbane
328064,Perth
328065,Perth
328066,Brisbane
328067,Perth
328068,Brisbane
328069,Brisbane
328070,Melbourne
328071,Brisbane
328072,Melbourne
328073,Perth
328074,Perth
328075,Brisbane
328076,Perth
328077,Brisbane
328078,Perth
328079,Brisbane
328080,Sydney
328081,Brisbane
328082,Melbourne
328083,Perth
328084,Brisbane
328085,Perth
328086,Sydney
328087,Brisbane
328088,Brisbane
328089,Sydney
328090,Sydney
328091,Sydney
328092,Melbourne
328093,Perth
328094,Brisbane
328095,Melbourne
328096,Sydney
328097,Melbourne
328098,Perth
328099,Perth
328100,Melbourne
328101,Melbourne
328102,Brisbane
328103,Brisbane
328104,Perth
328105,Brisbane
328106,Melbourne
328107,Brisbane
328108,Perth
328109,Sydney
328110,Melbourne
328111,Perth
328112,Brisbane
328113,Sydney
328114,Brisbane
328115,Sydney
328116,Brisbane
328117,Brisbane
328118,Sydney
328119,Sydney
328120,Brisbane
328121,Sydney
328122,Sydney
328123,Brisbane
328124,Brisbane
328125,Brisbane
328126,Brisbane
328127,Brisbane
328128,Brisbane
328129,Sydney
328130,Brisbane
328131,Melbourne
328132,Perth
328133,Melbourne
328134,Brisbane
328135,Brisbane
328136,Sydney
328137,Perth
328138,Melbourne
328139,Melbourne
328140,Perth
328141,Sydney
328142,Brisbane
328143,Perth
328144,Melbourne
328145,Brisbane
328146,Sydney
328147,Sydney
328148,Brisbane
328149,Brisbane
328150,Sydney
328151,Melbourne
328152,Brisbane
328153,Perth
328154,Sydney
328155,Perth
328156,Sydney
328157,Melbourne
328158,Perth
328159,Melbourne
328160,Perth
328161,Sydney
328162,Perth
328163,Melbourne
328164,Melbourne
328165,Perth
328166,Sydney
328167,Perth
328168,Brisbane
328169,Perth
328170,Sydney
328171,Melbourne
328172,Perth
328173,Perth
328174,Brisbane
328175,Melbourne
328176,Brisbane
328177,Perth
328178,Perth
328179,Melbourne
328180,Brisbane
328181,Brisbane
328182,Perth
328183,Brisbane
328184,Brisbane
328185,Brisbane
328186,Melbourne
328187,Brisbane
328188,Melbourne
328189,Melbourne
328190,Perth
328191,Sydney
328192,Brisbane
328193,Brisbane
328194,Brisbane
328195,Brisbane
328196,Perth
328197,Brisbane
328198,Perth
328199,Sydney
328200,Brisbane
328201,Perth
328202,Sydney
328203,Sydney
328204,Brisbane
328205,Melbourne
328206,Sydney
328207,Melbourne
328208,Sydney
328209,Perth
328210,Sydney
328211,Sydney
328212,Perth
328213,Perth
328214,Sydney
328215,Brisbane
328216,Sydney
328217,Perth
328218,Sydney
328219,Melbourne
328220,Sydney
328221,Brisbane
328222,Melbourne
328223,Brisbane
328224,Perth
328225,Perth
328226,Sydney
328227,Melbourne
328228,Melbourne
328229,Brisbane
328230,Perth
328231,Melbourne
328232,Melbourne
328233,Sydney
328234,Brisbane
328235,Perth
328236,Perth
328237,Sydney
328238,Brisbane
328239,Brisbane
328240,Melbourne
328241,Brisbane
328242,Perth
328243,Perth
328244,Melbourne
328245,Perth
328246,Brisbane
328247,Melbourne
328248,Perth
328249,Brisbane
328250,Melbourne
328251,Melbourne
328252,Sydney
328253,Melbourne
328254,Melbourne
328255,Perth
328256,Perth
328257,Brisbane
328258,Brisbane
328259,Melbourne
328260,Brisbane
328261,Sydney
328262,Melbourne
328263,Melbourne
328264,Brisbane
328265,Sydney
328266,Perth
328267,Sydney
328268,Melbourne
328269,Melbourne
328270,Brisbane
328271,Melbourne
328272,Sydney
328273,Perth
328274,Sydney
328275,Melbourne
328276,Brisbane
328277,Melbourne
328278,Perth
328279,Brisbane
328280,Brisbane
328281,Melbourne
328282,Perth
328283,Sydney
328284,Brisbane
328285,Perth
328286,Brisbane
328287,Perth
328288,Sydney
328289,Melbourne
328290,Sydney
328291,Sydney
328292,Melbourne
328293,Sydney
328294,Sydney
328295,Brisbane
328296,Perth
328297,Melbourne
328298,Perth
328299,Melbourne
328300,Perth
328301,Brisbane
328302,Perth
328303,Brisbane
328304,Brisbane
328305,Perth
328306,Sydney
328307,Brisbane
328308,Perth
328309,Melbourne
328310,Brisbane
328311,Perth
328312,Sydney
328313,Sydney
328314,Melbourne
328315,Perth
328316,Melbourne
328317,Melbourne
328318,Brisbane
328319,Brisbane
328320,Brisbane
328321,Brisbane
328322,Perth
328323,Perth
328324,Perth
328325,Melbourne
328326,Brisbane
328327,Sydney
328328,Melbourne
328329,Perth
328330,Brisbane
328331,Perth
328332,Brisbane
328333,Brisbane
328334,Perth
328335,Melbourne
328336,Melbourne
328337,Perth
328338,Perth
328339,Melbourne
328340,Melbourne
328341,Melbourne
328342,Melbourne
328343,Brisbane
328344,Perth
328345,Perth
328346,Melbourne
328347,Perth
328348,Brisbane
328349,Brisbane
328350,Melbourne
328351,Melbourne
328352,Melbourne
328353,Perth
328354,Melbourne
328355,Melbourne
328356,Sydney
328357,Melbourne
328358,Brisbane
328359,Brisbane
328360,Perth
328361,Brisbane
328362,Melbourne
328363,Perth
328364,Perth
328365,Sydney
328366,Perth
328367,Perth
328368,Melbourne
328369,Brisbane
328370,Melbourne
328371,Brisbane
328372,Brisbane
328373,Brisbane
328374,Perth
328375,Brisbane
328376,Brisbane
328377,Brisbane
328378,Perth
328379,Melbourne
328380,Melbourne
328381,Sydney
328382,Sydney
328383,Brisbane
328384,Brisbane
328385,Perth
328386,Perth
328387,Brisbane
328388,Sydney
328389,Brisbane
328390,Perth
328391,Melbourne
328392,Perth
328393,Melbourne
328394,Brisbane
328395,Melbourne
328396,Sydney
328397,Brisbane
328398,Brisbane
328399,Melbourne
328400,Brisbane
328401,Perth
328402,Perth
328403,Perth
328404,Perth
328405,Perth
328406,Brisbane
328407,Sydney
328408,Perth
328409,Brisbane
328410,Perth
328411,Perth
328412,Melbourne
328413,Brisbane
328414,Brisbane
328415,Sydney
328416,Brisbane
328417,Brisbane
328418,Sydney
328419,Perth
328420,Melbourne
328421,Brisbane
328422,Perth
328423,Brisbane
328424,Melbourne
328425,Brisbane
328426,Brisbane
328427,Brisbane
328428,Melbourne
328429,Melbourne
328430,Brisbane
328431,Perth
328432,Melbourne
328433,Sydney
328434,Melbourne
328435,Sydney
328436,Sydney
328437,Brisbane
328438,Melbourne
328439,Brisbane
328440,Melbourne
328441,Sydney
328442,Brisbane
328443,Melbourne
328444,Brisbane
328445,Perth
328446,Sydney
328447,Perth
328448,Melbourne
328449,Perth
328450,Melbourne
328451,Sydney
328452,Melbourne
328453,Brisbane
328454,Brisbane
328455,Perth
328456,Brisbane
328457,Sydney
328458,Brisbane
328459,Perth
328460,Brisbane
328461,Sydney
328462,Perth
328463,Brisbane
328464,Perth
328465,Brisbane
328466,Brisbane
328467,Perth
328468,Brisbane
328469,Melbourne
328470,Perth
328471,Brisbane
328472,Melbourne
328473,Perth
328474,Brisbane
328475,Melbourne
328476,Perth
328477,Sydney
328478,Perth
328479,Brisbane
328480,Brisbane
328481,Brisbane
328482,Brisbane
328483,Melbourne
328484,Brisbane
328485,Brisbane
328486,Sydney
328487,Sydney
328488,Sydney
328489,Melbourne
328490,Brisbane
328491,Sydney
328492,Perth
328493,Perth
328494,Melbourne
328495,Perth
328496,Melbourne
328497,Melbourne
328498,Brisbane
328499,Perth
328500,Melbourne
328501,Perth
328502,Melbourne
328503,Perth
328504,Sydney
328505,Sydney
328506,Sydney
328507,Melbourne
328508,Sydney
328509,Brisbane
328510,Brisbane
328511,Melbourne
328512,Melbourne
328513,Melbourne
328514,Perth
328515,Sydney
328516,Perth
328517,Melbourne
328518,Brisbane
328519,Brisbane
328520,Sydney
328521,Melbourne
328522,Melbourne
328523,Brisbane
328524,Melbourne
328525,Brisbane
328526,Melbourne
328527,Melbourne
328528,Brisbane
328529,Brisbane
328530,Perth
328531,Melbourne
328532,Brisbane
328533,Perth
328534,Brisbane
328535,Perth
328536,Brisbane
328537,Sydney
328538,Brisbane
328539,Sydney
328540,Sydney
328541,Melbourne
328542,Sydney
328543,Melbourne
328544,Brisbane
328545,Perth
328546,Brisbane
328547,Perth
328548,Sydney
328549,Brisbane
328550,Brisbane
328551,Sydney
328552,Perth
328553,Melbourne
328554,Perth
328555,Brisbane
328556,Perth
328557,Brisbane
328558,Melbourne
328559,Brisbane
328560,Perth
328561,Perth
328562,Brisbane
328563,Perth
328564,Brisbane
328565,Perth
328566,Melbourne
328567,Melbourne
328568,Perth
328569,Perth
328570,Brisbane
328571,Melbourne
328572,Brisbane
328573,Brisbane
328574,Brisbane
328575,Perth
328576,Perth
328577,Sydney
328578,Perth
328579,Sydney
328580,Perth
328581,Brisbane
328582,Sydney
328583,Sydney
328584,Perth
328585,Melbourne
328586,Sydney
328587,Sydney
328588,Brisbane
328589,Brisbane
328590,Melbourne
328591,Brisbane
328592,Sydney
328593,Perth
328594,Melbourne
328595,Perth
328596,Brisbane
328597,Sydney
328598,Sydney
328599,Brisbane
328600,Brisbane
328601,Melbourne
328602,Perth
328603,Brisbane
328604,Perth
328605,Melbourne
328606,Sydney
328607,Melbourne
328608,Sydney
328609,Sydney
328610,Perth
328611,Perth
328612,Brisbane
328613,Brisbane
328614,Melbourne
328615,Brisbane
328616,Brisbane
328617,Brisbane
328618,Sydney
